Region_ID,State,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Rainfall,Season,Suggested_Crop,Expected_Yield,Year
R5688,Maharashtra,Clay,6.77,33,12,65,26,31,725,Kharif,Groundnut,4.74,2023
R5689,Gujarat,Red,7.06,145,52,106,36,46,656,Zaid,Rice,5.93,2021
R5690,Gujarat,Clay,7.9,66,72,48,23.3,64,1819,Zaid,Barley,5.53,2018
R5691,Tamil Nadu,Clay,6.5,138,64,57,19.9,78,308,Rabi,Groundnut,5.81,2018
R5692,Karnataka,Clay,6.8,84,15,103,23.6,57,1723,Rabi,Maize,5.08,2019
R5693,Punjab,Clay,6.11,23,9,107,25.7,72,1791,Zaid,Cotton,5.62,2023
R5694,Tamil Nadu,Loamy,6.19,126,17,168,35.9,39,896,Kharif,Barley,2.48,2021
R5695,Andhra Pradesh,Black,7.9,60,58,155,16.6,39,1243,Kharif,Maize,2.16,2020
R5696,Punjab,Sandy,5.59,106,49,99,34.2,40,1814,Kharif,Millet,2.55,2021
R5697,Bihar,Loamy,6.22,81,12,170,18.4,79,574,Zaid,Pulses,3.39,2019
R5698,Kerala,Clay,7.12,91,64,109,17.3,81,1401,Rabi,Wheat,3.74,2019
R5699,Maharashtra,Red,8.4,52,12,42,31.1,66,708,Kharif,Pulses,5.32,2018
R5700,Tamil Nadu,Clay,6.24,72,42,64,36.1,87,225,Zaid,Groundnut,2.72,2022
R5701,Odisha,Clay,5.82,46,23,103,19.8,55,1636,Kharif,Soybean,4.94,2021
R5702,Bihar,Black,7.63,54,77,30,21.9,89,726,Zaid,Groundnut,3.3,2022
R5703,Gujarat,Sandy,7.84,22,40,144,23.4,83,348,Zaid,Rice,4.83,2019
R5704,Andhra Pradesh,Loamy,6.06,99,7,95,16.8,77,1767,Kharif,Groundnut,4.98,2023
R5705,Gujarat,Black,7.62,45,9,151,36,67,1008,Rabi,Rice,5.82,2023
R5706,Karnataka,Red,5.65,101,16,129,21.7,55,676,Rabi,Rice,1.93,2022
R5707,Bihar,Sandy,6.08,50,47,164,26.5,71,1704,Zaid,Maize,2.63,2023
R5708,Tamil Nadu,Clay,8.33,112,72,83,23.7,34,557,Zaid,Pulses,2.4,2024
R5709,Bihar,Black,6.14,101,32,143,21.1,63,1275,Zaid,Barley,5.85,2018
R5710,Tamil Nadu,Black,8.45,131,66,101,38.4,73,759,Zaid,Soybean,3.14,2018
R5711,Maharashtra,Red,6.13,35,55,160,18.2,80,1402,Kharif,Groundnut,4.37,2023
R5712,Andhra Pradesh,Clay,6.33,84,70,56,33.6,80,1424,Kharif,Pulses,5.91,2022
R5713,Bihar,Sandy,5.98,16,64,105,31.1,48,1987,Rabi,Millet,3.46,2019
R5714,Kerala,Loamy,7.52,41,78,45,18.4,76,1871,Kharif,Sugarcane,1.69,2023
R5715,Odisha,Red,8.25,88,51,143,33.2,85,810,Kharif,Cotton,5.79,2020
R5716,Gujarat,Loamy,7.61,118,6,163,17.6,69,1104,Zaid,Millet,4.89,2019
R5717,Punjab,Loamy,5.95,101,13,170,38,58,839,Zaid,Maize,2.71,2019
R5718,Odisha,Clay,5.79,122,22,83,32,47,1091,Zaid,Pulses,1.64,2018
R5719,Punjab,Red,7.47,52,60,143,26.7,66,676,Zaid,Millet,2.18,2021
R5720,Karnataka,Clay,6.71,86,13,68,15.8,33,822,Kharif,Millet,4.59,2019
R5721,Odisha,Red,5.63,50,56,62,16.3,39,1121,Zaid,Cotton,3.91,2019
R5722,Andhra Pradesh,Loamy,6.27,121,30,25,31.2,40,246,Rabi,Groundnut,5.22,2021
R5723,Tamil Nadu,Red,6.55,139,27,89,38.4,66,469,Rabi,Millet,4.27,2022
R5724,Bihar,Black,6.51,100,30,52,19.9,31,1598,Zaid,Pulses,3.06,2021
R5725,Andhra Pradesh,Clay,8.18,112,77,55,38.6,79,1406,Rabi,Millet,3.04,2023
R5726,Gujarat,Clay,8.45,56,57,188,17.5,52,734,Zaid,Groundnut,2,2022
R5727,Gujarat,Sandy,8.21,145,18,52,16,33,1860,Rabi,Maize,5.78,2024
R5728,Maharashtra,Loamy,5.82,120,15,160,20.7,35,1784,Zaid,Maize,2.44,2020
R5729,Bihar,Clay,6.12,110,35,106,16.2,71,1710,Zaid,Wheat,4.62,2021
R5730,Punjab,Black,8.04,56,22,158,23.8,83,1051,Rabi,Cotton,1.76,2021
R5731,Kerala,Clay,5.55,12,68,89,34.3,62,910,Kharif,Rice,4.21,2020
R5732,Karnataka,Sandy,8.38,80,75,80,30,38,1839,Zaid,Rice,4.31,2022
R5733,Maharashtra,Loamy,6.57,130,26,152,20.1,46,554,Zaid,Millet,3.75,2023
R5734,Kerala,Red,7.14,15,49,117,27.4,32,1474,Rabi,Wheat,5.48,2019
R5735,Kerala,Sandy,5.63,94,55,89,20.4,87,1481,Kharif,Pulses,2.9,2021
R5736,Tamil Nadu,Loamy,6.23,107,43,165,37,78,1300,Zaid,Wheat,2.77,2021
R5737,Tamil Nadu,Sandy,6.25,31,76,41,24.2,70,1213,Rabi,Millet,2.49,2023
R5738,Punjab,Black,7.42,87,73,50,31.2,81,1162,Kharif,Cotton,4.09,2018
R5739,Karnataka,Loamy,7.4,101,69,116,15,35,992,Rabi,Groundnut,5.95,2021
R5740,Punjab,Red,7.15,14,63,26,31.9,89,1251,Zaid,Barley,3.77,2020
R5741,Andhra Pradesh,Black,6.1,128,71,11,38.5,62,920,Zaid,Groundnut,3.52,2018
R5742,Maharashtra,Sandy,7.26,43,62,23,25.1,42,1819,Rabi,Sugarcane,2.15,2018
R5743,Bihar,Black,8.26,87,20,130,23.5,86,1124,Zaid,Cotton,1.53,2021
R5744,Odisha,Sandy,6.02,134,23,117,26.8,46,1269,Kharif,Rice,5.89,2019
R5745,Kerala,Black,5.98,39,13,192,36.4,75,1340,Rabi,Rice,5.68,2023
R5746,Punjab,Loamy,6.35,129,5,167,16.2,64,1778,Kharif,Barley,2.12,2024
R5747,Bihar,Black,5.73,86,38,38,29.5,87,338,Rabi,Maize,5.84,2019
R5748,Kerala,Red,7.5,131,31,179,18.9,65,1791,Kharif,Pulses,2.65,2023
R5749,Karnataka,Sandy,6.06,25,17,12,34.2,62,1578,Kharif,Wheat,4.45,2022
R5750,Odisha,Black,6.73,105,17,171,37.2,47,1901,Kharif,Millet,1.78,2020
R5751,Andhra Pradesh,Clay,8.23,36,24,50,39.8,46,1093,Kharif,Groundnut,4.74,2023
R5752,Andhra Pradesh,Black,7.34,131,24,92,22.2,88,526,Kharif,Sugarcane,5.72,2018
R5753,Tamil Nadu,Black,5.67,51,29,62,16.2,74,377,Zaid,Cotton,1.61,2019
R5754,Kerala,Black,5.57,57,14,135,19.4,60,218,Rabi,Wheat,4.89,2022
R5755,Bihar,Sandy,8.48,29,49,153,37.2,38,317,Rabi,Cotton,4.66,2022
R5756,Punjab,Red,8.33,127,22,174,36.9,47,223,Zaid,Wheat,3.08,2020
R5757,Bihar,Red,6.26,25,72,15,15.5,42,1433,Kharif,Soybean,3.58,2019
R5758,Tamil Nadu,Red,7.08,141,58,84,38.8,82,315,Rabi,Wheat,2.96,2023
R5759,Tamil Nadu,Black,7.36,71,35,174,23.5,35,1094,Zaid,Wheat,2.42,2022
R5760,Andhra Pradesh,Black,6.25,75,55,24,28.2,83,1636,Rabi,Maize,3.82,2024
R5761,Tamil Nadu,Clay,6.13,70,37,132,22.4,38,726,Kharif,Maize,2.69,2021
R5762,Bihar,Red,8.12,147,47,11,16.3,35,455,Rabi,Millet,4.61,2019
R5763,Punjab,Clay,8.43,42,25,118,30.7,53,854,Kharif,Sugarcane,3.96,2023
R5764,Gujarat,Loamy,7.15,48,42,143,30,38,386,Rabi,Sugarcane,3.55,2021
R5765,Punjab,Red,7.8,54,26,55,16.9,58,1344,Zaid,Wheat,3.04,2019
R5766,Odisha,Loamy,7.28,136,44,97,17.3,87,1445,Rabi,Soybean,2.57,2023
R5767,Karnataka,Black,8.41,139,17,65,34.3,57,1589,Rabi,Sugarcane,2.77,2022
R5768,Andhra Pradesh,Clay,8.43,43,75,135,17.5,88,1664,Zaid,Cotton,1.51,2019
R5769,Gujarat,Red,5.76,65,17,72,27.9,52,730,Kharif,Wheat,5.37,2018
R5770,Punjab,Loamy,7.2,91,51,119,27.2,56,1738,Zaid,Wheat,4.33,2023
R5771,Kerala,Sandy,7.83,49,37,196,27.6,65,700,Rabi,Sugarcane,2.96,2020
R5772,Tamil Nadu,Clay,6.6,86,17,180,26.7,74,334,Kharif,Rice,4.9,2022
R5773,Odisha,Clay,5.84,97,55,64,19.9,64,401,Zaid,Maize,3.25,2024
R5774,Kerala,Red,6.55,39,18,117,24.2,81,1675,Rabi,Sugarcane,5.26,2023
R5775,Andhra Pradesh,Black,6.49,107,67,78,22.5,62,1146,Rabi,Barley,2.33,2018
R5776,Karnataka,Sandy,8.12,92,51,11,38.3,86,718,Zaid,Soybean,1.61,2024
R5777,Karnataka,Black,5.89,96,15,38,16,38,411,Rabi,Soybean,5,2021
R5778,Gujarat,Loamy,6.45,92,23,187,24,74,1445,Zaid,Pulses,3.13,2023
R5779,Gujarat,Clay,7.72,113,46,107,17.7,77,1048,Zaid,Rice,2.08,2023
R5780,Karnataka,Black,7.34,84,70,186,27,35,334,Rabi,Wheat,2.73,2018
R5781,Kerala,Red,7.53,147,25,53,22.5,35,1813,Rabi,Millet,2.56,2021
R5782,Andhra Pradesh,Clay,5.83,72,63,10,35.8,37,1330,Rabi,Soybean,4.99,2018
R5783,Kerala,Loamy,7.47,52,47,174,25.9,53,1488,Zaid,Barley,3.8,2021
R5784,Odisha,Sandy,6.42,70,25,110,35.5,62,1343,Kharif,Pulses,4.27,2021
R5785,Bihar,Loamy,5.66,119,56,194,25.2,52,1552,Kharif,Rice,4.1,2022
R5786,Karnataka,Red,8.5,100,71,129,39,60,1984,Zaid,Cotton,2.49,2024
R5787,Punjab,Black,6,92,13,127,39.4,54,1383,Rabi,Pulses,4.2,2022
R5788,Odisha,Sandy,7.53,61,70,83,37.9,85,1473,Zaid,Rice,1.63,2019
R5789,Tamil Nadu,Black,6.68,78,56,25,38.4,63,243,Kharif,Wheat,1.9,2022
R5790,Karnataka,Loamy,6.69,40,45,93,24.5,86,1098,Kharif,Soybean,4.41,2018
R5791,Tamil Nadu,Loamy,5.9,130,71,141,20.6,33,1603,Zaid,Wheat,2.86,2021
R5792,Gujarat,Red,7.5,71,39,130,39,84,1558,Kharif,Sugarcane,2.22,2019
R5793,Punjab,Sandy,6.6,50,69,34,20.1,89,784,Kharif,Soybean,5.63,2020
R5794,Punjab,Sandy,7.87,116,74,119,37.3,54,655,Rabi,Pulses,1.56,2021
R5795,Tamil Nadu,Loamy,6.9,14,50,62,22.1,71,906,Kharif,Pulses,4.91,2018
R5796,Gujarat,Black,6.64,68,32,34,19.3,70,1506,Kharif,Pulses,5.56,2020
R5797,Odisha,Red,7.11,31,12,101,25.7,51,1412,Rabi,Rice,2.02,2020
R5798,Odisha,Sandy,5.87,35,15,152,18.6,34,856,Rabi,Pulses,5.91,2020
R5799,Maharashtra,Loamy,5.82,119,56,84,26.2,57,617,Zaid,Rice,1.9,2022
R5800,Maharashtra,Sandy,7.76,24,47,75,15.6,76,940,Rabi,Groundnut,4.38,2022
R5801,Gujarat,Black,6.9,146,31,19,22.5,41,809,Kharif,Groundnut,5.06,2024
R5802,Bihar,Black,5.51,114,44,133,15.3,85,671,Rabi,Millet,3.53,2021
R5803,Gujarat,Loamy,7.26,92,17,154,25.5,73,1219,Zaid,Cotton,3.41,2022
R5804,Kerala,Sandy,5.61,86,61,172,26.2,49,747,Rabi,Wheat,5.03,2024
R5805,Odisha,Clay,7.24,35,36,35,17.5,36,1895,Zaid,Cotton,5.8,2024
R5806,Punjab,Black,7.67,91,46,199,22.2,53,201,Rabi,Groundnut,5.47,2022
R5807,Kerala,Clay,7.06,130,62,186,29.9,52,1640,Zaid,Sugarcane,3.69,2020
R5808,Karnataka,Sandy,5.75,48,74,80,18.7,35,379,Kharif,Soybean,3.3,2018
R5809,Odisha,Clay,7.24,79,77,81,24.5,58,1761,Rabi,Barley,4,2019
R5810,Karnataka,Red,6.65,17,50,197,32.4,65,757,Rabi,Soybean,2.26,2019
R5811,Odisha,Clay,6.48,126,10,68,39,65,1384,Rabi,Barley,5.72,2022
R5812,Punjab,Loamy,7.99,20,53,157,37.8,81,1917,Rabi,Maize,5.1,2024
R5813,Kerala,Sandy,6.25,59,72,171,37.1,63,409,Kharif,Pulses,5.88,2021
R5814,Kerala,Black,5.54,86,16,70,20.7,71,1736,Zaid,Barley,4.4,2018
R5815,Maharashtra,Clay,5.65,143,59,31,26.6,75,1112,Zaid,Cotton,4.28,2020
R5816,Andhra Pradesh,Black,5.97,74,11,46,20.5,79,1360,Rabi,Rice,5.71,2023
R5817,Bihar,Red,7.28,129,32,39,15.5,71,419,Kharif,Maize,4.66,2021
R5818,Bihar,Loamy,8.39,98,10,28,34.9,36,608,Kharif,Wheat,2.54,2023
R5819,Andhra Pradesh,Sandy,7.5,15,32,49,16.2,81,955,Rabi,Barley,2.84,2024
R5820,Bihar,Black,7.21,21,41,147,23.5,84,621,Rabi,Millet,5.17,2024
R5821,Maharashtra,Sandy,6.82,41,78,39,26.8,66,444,Rabi,Groundnut,2.11,2022
R5822,Punjab,Red,6.27,65,71,12,15.6,66,1408,Kharif,Maize,5.09,2024
R5823,Andhra Pradesh,Black,5.93,148,23,189,39.1,52,891,Rabi,Groundnut,4.52,2021
R5824,Karnataka,Red,5.75,38,26,84,32.6,73,1122,Kharif,Wheat,2.35,2024
R5825,Bihar,Clay,6.32,110,9,13,37.6,68,1326,Kharif,Maize,2.92,2019
R5826,Kerala,Red,6.89,137,63,79,24.7,89,209,Kharif,Millet,5,2023
R5827,Bihar,Clay,6.63,78,7,164,33.7,77,1746,Kharif,Wheat,2.2,2024
R5828,Punjab,Black,8.45,54,41,196,19.1,58,1254,Kharif,Soybean,4.79,2020
R5829,Bihar,Sandy,7.9,52,36,33,25.7,52,1678,Rabi,Rice,4.52,2022
R5830,Tamil Nadu,Loamy,6.14,116,61,55,20.9,40,267,Kharif,Rice,5.73,2020
R5831,Kerala,Sandy,7.18,78,23,51,30.5,64,381,Rabi,Millet,4.75,2020
R5832,Maharashtra,Sandy,5.56,14,31,116,26.8,80,1060,Rabi,Millet,2.09,2022
R5833,Karnataka,Clay,7.09,99,47,141,29.6,89,1909,Kharif,Millet,3.47,2021
R5834,Karnataka,Sandy,7.78,36,12,121,25.5,83,864,Zaid,Pulses,3.93,2020
R5835,Karnataka,Clay,5.92,119,49,182,27.9,76,1670,Kharif,Soybean,5.96,2021
R5836,Kerala,Sandy,5.7,109,75,46,28.7,74,389,Kharif,Maize,2.2,2019
R5837,Punjab,Red,6.48,39,71,118,18.8,52,1815,Rabi,Soybean,5.08,2020
R5838,Gujarat,Red,5.81,15,17,46,36.2,38,1188,Zaid,Soybean,5.64,2021
R5839,Maharashtra,Black,7.83,60,8,76,37.2,65,1656,Zaid,Millet,5.43,2018
R5840,Punjab,Red,8.23,32,69,78,36,33,487,Zaid,Soybean,4.47,2023
R5841,Tamil Nadu,Red,7.48,101,28,103,20.8,53,1862,Zaid,Rice,3.34,2023
R5842,Tamil Nadu,Red,7.48,127,25,85,37.6,45,1199,Rabi,Rice,2.45,2024
R5843,Tamil Nadu,Sandy,6.13,41,73,126,16.9,40,1649,Zaid,Soybean,5.5,2018
R5844,Kerala,Loamy,5.6,146,58,181,15.1,36,674,Kharif,Soybean,3.16,2021
R5845,Kerala,Sandy,7.05,41,18,21,22.6,52,1629,Kharif,Soybean,3.93,2019
R5846,Karnataka,Red,5.98,53,61,43,27.6,35,1864,Kharif,Wheat,1.92,2023
R5847,Punjab,Loamy,7.56,62,7,68,37.2,48,1862,Zaid,Rice,5.84,2024
R5848,Andhra Pradesh,Red,7.3,75,72,155,39.1,41,1561,Zaid,Pulses,1.57,2023
R5849,Andhra Pradesh,Black,8.18,74,43,164,21.1,63,1575,Zaid,Cotton,5.45,2019
R5850,Kerala,Red,6.55,35,15,144,20.8,47,1054,Kharif,Pulses,5.8,2021
R5851,Odisha,Clay,6.85,39,10,13,33.1,54,1037,Kharif,Wheat,3.4,2023
R5852,Karnataka,Black,5.7,63,22,26,25.6,73,853,Rabi,Pulses,5.69,2024
R5853,Kerala,Clay,6.52,79,29,126,16.9,51,1505,Kharif,Sugarcane,5.84,2022
R5854,Bihar,Sandy,7.02,93,13,184,26.2,38,1820,Kharif,Maize,5.58,2018
R5855,Kerala,Red,6.25,116,41,39,30.1,42,1420,Rabi,Soybean,4.35,2024
R5856,Bihar,Red,6.09,125,75,120,33.9,73,1585,Zaid,Rice,5.15,2023
R5857,Bihar,Sandy,5.77,49,66,54,23.3,77,821,Kharif,Cotton,4.95,2020
R5858,Kerala,Black,6.62,119,58,49,20.1,73,720,Kharif,Barley,4.9,2020
R5859,Tamil Nadu,Loamy,7.97,73,6,94,33.9,89,1861,Kharif,Cotton,5.58,2024
R5860,Punjab,Loamy,7.5,105,8,17,27.8,83,446,Kharif,Rice,5.46,2019
R5861,Kerala,Sandy,8.44,80,75,17,38.8,80,1840,Rabi,Soybean,1.72,2023
R5862,Gujarat,Loamy,8.02,19,14,130,39.1,64,517,Rabi,Cotton,2.47,2024
R5863,Tamil Nadu,Sandy,6.68,27,29,21,15.3,71,1134,Zaid,Cotton,2.98,2020
R5864,Kerala,Sandy,6.51,137,51,59,28,86,1437,Zaid,Sugarcane,1.71,2020
R5865,Odisha,Sandy,5.92,115,48,176,22.6,42,875,Rabi,Soybean,2.48,2021
R5866,Karnataka,Black,7.3,22,42,126,26.5,40,826,Zaid,Maize,1.55,2018
R5867,Andhra Pradesh,Sandy,5.98,104,32,159,26,69,962,Zaid,Soybean,2.85,2021
R5868,Maharashtra,Sandy,7.25,141,18,165,31.9,64,463,Rabi,Cotton,2.03,2021
R5869,Kerala,Loamy,6.29,18,57,86,26.1,50,1100,Kharif,Wheat,4.12,2022
R5870,Maharashtra,Loamy,8.06,91,24,51,31,46,1182,Zaid,Cotton,3.03,2018
R5871,Andhra Pradesh,Sandy,6.77,18,26,42,15.6,88,1741,Zaid,Soybean,2.82,2020
R5872,Gujarat,Sandy,7.99,103,77,89,37.7,73,451,Zaid,Sugarcane,5.31,2020
R5873,Tamil Nadu,Black,7.77,125,44,171,33,60,1834,Rabi,Barley,5.91,2023
R5874,Punjab,Loamy,6.03,149,17,117,29.5,69,1558,Rabi,Maize,4.07,2018
R5875,Gujarat,Sandy,7.62,125,6,175,17.7,35,1081,Rabi,Soybean,4.35,2019
R5876,Tamil Nadu,Sandy,6.31,23,68,139,27.5,79,1611,Rabi,Millet,3.54,2024
R5877,Karnataka,Sandy,6.08,73,35,72,30.5,32,1026,Kharif,Barley,4.01,2024
R5878,Bihar,Red,8.47,118,61,23,28.5,39,1772,Kharif,Soybean,5.18,2021
R5879,Punjab,Red,6.28,104,12,114,29.9,35,1804,Zaid,Soybean,4.68,2018
R5880,Bihar,Red,6.93,27,53,78,37.7,72,1115,Kharif,Wheat,5.87,2019
R5881,Maharashtra,Clay,7.6,112,45,194,36.8,38,1754,Kharif,Groundnut,4.59,2022
R5882,Odisha,Sandy,6.12,70,24,23,23.1,44,1609,Kharif,Groundnut,4.08,2018
R5883,Tamil Nadu,Red,7.44,68,37,174,28,38,653,Kharif,Soybean,4.32,2020
R5884,Maharashtra,Clay,7.01,72,73,198,33,73,406,Rabi,Cotton,2.99,2024
R5885,Bihar,Sandy,7.64,63,18,99,19,89,1786,Zaid,Wheat,4.19,2020
R5886,Odisha,Sandy,8.23,11,43,58,16.7,32,795,Zaid,Soybean,4.85,2018
R5887,Gujarat,Red,8.43,135,13,177,35.5,87,673,Zaid,Groundnut,2.7,2023
R5888,Kerala,Red,6.52,99,12,97,26.1,53,649,Zaid,Maize,5.49,2022
R5889,Andhra Pradesh,Sandy,6.65,19,7,173,15.1,57,1604,Kharif,Barley,4.61,2024
R5890,Punjab,Sandy,7.78,145,14,111,24.8,77,1830,Rabi,Millet,1.74,2019
R5891,Tamil Nadu,Black,6.31,19,65,74,26.3,69,768,Kharif,Wheat,4.54,2024
R5892,Maharashtra,Black,6.97,134,56,29,33.6,67,1749,Zaid,Groundnut,1.56,2022
R5893,Andhra Pradesh,Loamy,6.29,127,21,106,31.2,39,1579,Rabi,Groundnut,3.53,2019
R5894,Gujarat,Loamy,6.67,28,37,46,20.2,54,656,Rabi,Rice,3.65,2021
R5895,Andhra Pradesh,Black,6.33,69,65,18,17.2,70,254,Rabi,Groundnut,3.89,2020
R5896,Maharashtra,Loamy,5.88,139,10,182,34,80,236,Zaid,Millet,4.87,2020
R5897,Bihar,Loamy,7.12,13,79,112,38.6,72,1920,Rabi,Pulses,2.45,2024
R5898,Odisha,Sandy,8.19,98,59,11,29.9,68,771,Zaid,Wheat,3.35,2022
R5899,Andhra Pradesh,Loamy,8.3,95,22,73,26.9,38,1417,Zaid,Sugarcane,1.7,2018
R5900,Kerala,Black,7.82,23,41,92,26.2,31,1959,Kharif,Wheat,5.29,2024
R5901,Karnataka,Clay,7.55,64,68,107,38.9,52,1012,Rabi,Millet,5.95,2024
R5902,Gujarat,Clay,6.2,76,66,160,16,53,1996,Kharif,Wheat,5.16,2024
R5903,Andhra Pradesh,Red,6.06,142,57,68,33.8,40,453,Zaid,Cotton,3.82,2023
R5904,Punjab,Black,8.37,66,40,19,16.2,37,988,Kharif,Groundnut,3.12,2021
R5905,Maharashtra,Sandy,8.23,144,62,197,22,88,265,Zaid,Rice,4.99,2019
R5906,Punjab,Red,7.58,59,65,108,33.7,63,1676,Zaid,Cotton,2.51,2022
R5907,Karnataka,Black,8.06,131,70,196,37.8,56,1346,Zaid,Cotton,1.7,2022
R5908,Maharashtra,Clay,7.83,43,22,187,26.1,70,1692,Kharif,Cotton,2.4,2024
R5909,Gujarat,Loamy,7.57,18,18,176,30.8,53,805,Zaid,Millet,4.05,2018
R5910,Bihar,Red,7.34,29,51,39,30.8,77,581,Rabi,Cotton,4.51,2023
R5911,Odisha,Loamy,7.23,78,5,62,24.2,61,1652,Zaid,Cotton,2.82,2022
R5912,Odisha,Red,8.02,36,6,143,16.6,44,1868,Zaid,Cotton,3.56,2020
R5913,Punjab,Black,6.07,87,72,28,26.4,78,949,Rabi,Rice,4.23,2022
R5914,Andhra Pradesh,Red,7.55,130,50,19,34.3,73,1897,Rabi,Cotton,2.64,2018
R5915,Gujarat,Red,7.3,97,66,196,27.4,59,1776,Kharif,Rice,4.76,2019
R5916,Andhra Pradesh,Loamy,6.35,115,40,158,30.6,60,1836,Zaid,Soybean,1.53,2019
R5917,Tamil Nadu,Red,7.14,92,36,176,29.9,71,231,Rabi,Sugarcane,2.38,2022
R5918,Bihar,Loamy,8,29,74,61,21.1,73,269,Zaid,Maize,4.04,2022
R5919,Gujarat,Clay,6.63,135,34,121,20.8,55,1201,Zaid,Millet,4.89,2022
R5920,Bihar,Red,7.38,116,41,145,35.4,78,978,Rabi,Soybean,4.49,2024
R5921,Odisha,Red,7.84,37,38,37,36.1,54,1507,Rabi,Cotton,3.49,2018
R5922,Tamil Nadu,Clay,6.54,61,48,133,17.8,84,480,Rabi,Millet,2.44,2018
R5923,Odisha,Red,8.34,24,75,129,23.6,53,863,Rabi,Groundnut,3.83,2020
R5924,Punjab,Clay,6.38,149,32,130,34.2,81,1111,Rabi,Pulses,3.17,2020
R5925,Tamil Nadu,Sandy,6.86,44,23,89,25.7,38,1096,Rabi,Soybean,4.92,2020
R5926,Odisha,Loamy,7.18,17,68,24,27.8,43,1054,Kharif,Cotton,2.39,2018
R5927,Odisha,Loamy,6.81,57,20,23,17.8,56,681,Rabi,Groundnut,5.28,2024
R5928,Punjab,Black,7.05,133,70,171,38.1,32,1052,Zaid,Maize,3.49,2019
R5929,Odisha,Loamy,6.3,40,72,96,37.2,36,1982,Kharif,Millet,2.56,2022
R5930,Karnataka,Sandy,6.47,94,32,121,25.2,57,1842,Rabi,Soybean,5.36,2021
R5931,Bihar,Loamy,8.19,18,68,178,16.9,40,1493,Kharif,Millet,3.68,2018
R5932,Karnataka,Black,7.41,29,53,89,34,56,1908,Rabi,Millet,4.42,2019
R5933,Bihar,Sandy,6.47,140,37,20,23.4,74,927,Kharif,Soybean,2.46,2018
R5934,Odisha,Red,8.31,82,75,30,38.2,84,1171,Rabi,Groundnut,3.13,2022
R5935,Maharashtra,Black,6.95,36,18,108,19.1,34,1893,Rabi,Pulses,3.88,2024
R5936,Andhra Pradesh,Sandy,5.5,16,68,106,29.5,72,1443,Kharif,Sugarcane,5.97,2021
R5937,Odisha,Clay,8.41,99,53,93,27.3,78,334,Rabi,Sugarcane,2,2023
R5938,Kerala,Sandy,6.26,20,35,135,21.2,63,514,Zaid,Rice,3.97,2023
R5939,Tamil Nadu,Red,7.55,44,39,153,39.2,46,654,Zaid,Millet,2.29,2021
R5940,Maharashtra,Black,6.21,139,46,127,25.8,76,1736,Rabi,Rice,2.13,2023
R5941,Andhra Pradesh,Red,6.52,60,50,36,21.4,66,387,Rabi,Rice,4.11,2019
R5942,Kerala,Black,6.55,98,27,60,27,43,666,Kharif,Millet,5.89,2018
R5943,Odisha,Black,6.77,94,55,33,27.5,35,1084,Zaid,Pulses,2.9,2019
R5944,Maharashtra,Black,6.32,123,57,137,25.2,33,1801,Zaid,Pulses,2.58,2020
R5945,Odisha,Black,7.93,111,60,178,24.3,78,1649,Rabi,Sugarcane,4.31,2019
R5946,Gujarat,Red,7.89,89,9,34,17.1,84,337,Kharif,Maize,1.63,2021
R5947,Bihar,Sandy,5.85,67,8,100,19.8,46,627,Kharif,Pulses,2.55,2021
R5948,Karnataka,Clay,5.79,73,19,104,24.2,87,285,Zaid,Maize,4.6,2019
R5949,Karnataka,Loamy,6.26,59,70,119,28.3,73,1200,Zaid,Rice,4.12,2018
R5950,Odisha,Sandy,7.7,135,79,38,37.1,56,1014,Zaid,Soybean,5.89,2020
R5951,Bihar,Clay,8.27,140,56,131,20,76,283,Zaid,Cotton,5.94,2021
R5952,Karnataka,Red,6.64,65,57,94,28,57,357,Rabi,Barley,3.92,2023
R5953,Gujarat,Red,6.82,49,32,11,22.2,36,235,Kharif,Wheat,5.46,2020
R5954,Maharashtra,Loamy,7.01,57,27,171,38.4,48,1686,Kharif,Pulses,2.9,2019
R5955,Odisha,Clay,7.47,49,75,67,38.7,43,469,Rabi,Cotton,2.14,2021
R5956,Kerala,Black,6.46,122,75,140,16,37,1587,Kharif,Groundnut,3.81,2022
R5957,Karnataka,Black,8.23,115,37,77,25.4,31,541,Kharif,Groundnut,4.96,2018
R5958,Gujarat,Sandy,6.93,31,58,190,23.2,74,1540,Zaid,Wheat,2.05,2022
R5959,Kerala,Sandy,7.55,127,77,19,29.2,66,1984,Zaid,Cotton,3.26,2022
R5960,Punjab,Clay,5.68,143,63,120,35.4,85,1285,Rabi,Millet,5.02,2018
R5961,Gujarat,Loamy,6.97,19,59,155,18.5,47,1970,Zaid,Wheat,3.85,2019
R5962,Kerala,Clay,7.21,118,12,57,15.2,60,984,Kharif,Sugarcane,3.42,2022
R5963,Gujarat,Loamy,6.72,55,79,103,23,40,1389,Kharif,Soybean,4.48,2018
R5964,Karnataka,Red,6.43,36,14,137,17.5,78,1667,Kharif,Pulses,4.81,2020
R5965,Maharashtra,Clay,7.02,60,72,112,33.2,33,887,Zaid,Maize,3.91,2021
R5966,Andhra Pradesh,Black,7.27,92,75,22,39.3,30,1465,Rabi,Groundnut,4.3,2022
R5967,Karnataka,Red,7.87,123,64,99,32,51,1941,Rabi,Sugarcane,5.47,2021
R5968,Tamil Nadu,Red,6.87,43,75,49,19.6,48,1855,Zaid,Rice,5.43,2018
